id,url,owner_id,name,description,language,created_at,forked_from,deleted,updated_at,watches,is_learning_proj
539252,https://api.github.com/repos/woodcarver/redisAdmin,609652,redisAdmin,A simple web site tool to administrate redis,PHP,08/21/2012 03:59:52,,0,11/25/2016 22:46:43,,0
539936,https://api.github.com/repos/RefactoringTools/HaRe,399959,HaRe,The Haskell Refactoring Tool,Haskell,04/06/2011 08:37:30,,0,11/25/2016 22:49:52,,0
539991,https://api.github.com/repos/successdt/instagram,601600,instagram,,PHP,08/23/2012 07:20:48,,0,11/25/2016 22:50:05,,0
540209,https://api.github.com/repos/dus7/cocoa-pqueue,610234,cocoa-pqueue,Priority queue implementation for Objective-C,Objective-C,08/24/2012 07:58:29,,0,11/25/2016 22:50:36,,0
540624,https://api.github.com/repos/jmlewis/divvy,68482,divvy,Fast and intuitive exploratory data analysis,Objective-C,11/01/2011 20:58:18,,0,11/25/2016 22:51:59,,0
540636,https://api.github.com/repos/pharaun/dotfiles,237924,dotfiles,This is the repo for my dotfiles,VimL,03/10/2012 06:32:59,,0,11/25/2016 22:52:01,,0
541886,https://api.github.com/repos/grafov/hulk,151435,hulk,HULK DoS tool ported to Go with some additional features.,Go,08/24/2012 10:40:27,,0,11/25/2016 23:00:09,,0
542036,https://api.github.com/repos/Whazor/vagrant-wordpress,319906,vagrant-wordpress,Vagrant machine with Ubuntu 12.04 and Wordpress installed through Chef,Ruby,08/24/2012 11:07:09,,0,11/25/2016 23:00:56,,0
542355,https://api.github.com/repos/gaod/MapleBBS-itoc,114024,MapleBBS-itoc,A open source BBS(Bulletin Board System) project.,C,09/05/2010 04:17:15,,0,11/25/2016 23:03:40,,0
542794,https://api.github.com/repos/apiradas/class,611806,class,,Ruby,08/24/2012 12:04:10,,0,11/25/2016 23:04:57,,0
543186,https://api.github.com/repos/Mikeyheu/mini_folio,612034,mini_folio,,Ruby,08/23/2012 15:19:30,,0,11/25/2016 23:05:58,,0
544786,https://api.github.com/repos/ironfroggy/jules,126190,jules,A website generator,JavaScript,06/25/2012 03:37:51,,0,11/25/2016 23:17:52,,0
544892,https://api.github.com/repos/yftzeng/free-web-templates,26690,free-web-templates,free web templates,HTML,06/16/2012 14:05:25,,0,11/25/2016 23:20:30,,0
545510,https://api.github.com/repos/StudioZut/search-exclude,5081,search-exclude,Drupal Module: exclude content types from cms search,PHP,08/24/2012 14:27:32,,0,11/25/2016 23:24:05,,0
545623,https://api.github.com/repos/MichielDeMey/Savezone,613490,Savezone,An application to backup your savegames to the cloud.,,08/24/2012 16:33:44,,0,11/25/2016 23:25:34,,0
546182,https://api.github.com/repos/CartThrob/payments-ideal_rabobank_omnikassa,443515,payments-ideal_rabobank_omnikassa,Payment gateway for iDeal Rabobank Omnikassa,PHP,08/10/2012 17:48:03,,0,11/25/2016 23:29:29,,0
546356,https://api.github.com/repos/juliantoker/Levitation,219213,Levitation,Thought controlled python game,Python,07/26/2012 10:59:11,,0,11/25/2016 23:30:07,,0
546624,https://api.github.com/repos/emaV/atrium_username,134590,atrium_username,Manage user name display in Open Atrium,PHP,03/15/2012 23:14:24,,0,11/25/2016 23:32:47,,0
546727,https://api.github.com/repos/lbandy/aranyRunner,614109,aranyRunner,,,08/24/2012 18:14:06,,0,11/25/2016 23:33:13,,0
547130,https://api.github.com/repos/Atch/sample_app,612344,sample_app,Ruby on Rails Tutorial Sample Application,Ruby,08/26/2012 14:35:08,,0,11/25/2016 23:36:09,,0
547657,https://api.github.com/repos/emodric/nginteger,49779,nginteger,Repository for eZ Summer Camp 2012 field type workshop,PHP,08/24/2012 14:23:10,,0,11/25/2016 23:41:58,,0
548360,https://api.github.com/repos/PrismContent/syndication-service-client,355932,syndication-service-client,ActiveRecord-like classes to consume EchoSyndication's public API,Ruby,06/28/2012 18:00:22,,0,11/25/2016 23:45:30,,0
548555,https://api.github.com/repos/seansheds/remora,268431,remora,,,08/24/2012 20:57:29,,0,11/25/2016 23:46:40,,0
548667,https://api.github.com/repos/writeitdown/try_git,615175,try_git,,,08/24/2012 20:07:58,,0,11/25/2016 23:46:46,,0
548914,https://api.github.com/repos/Ellatenbarge/Tower-ui,615345,Tower-ui,Tower interface,JavaScript,08/15/2012 18:11:32,,0,11/25/2016 23:47:22,,0
549338,https://api.github.com/repos/vesabios/regions,615557,regions,region test,,08/24/2012 22:48:31,,0,11/25/2016 23:48:18,,0
550389,https://api.github.com/repos/kfish/ght,33561,ght,Trivial routines for inspecting git repositories,Haskell,02/17/2010 23:28:22,,0,11/25/2016 23:51:24,,0
551188,https://api.github.com/repos/lbbishop/captor,616556,captor,Requirements capture application,Java,10/28/2011 06:07:03,,0,11/25/2016 23:53:59,,0
552052,https://api.github.com/repos/signed0/pylibpcap,145692,pylibpcap,Mirror of pylibpcap,C,08/25/2012 06:30:35,,0,11/25/2016 23:58:06,,0
552110,https://api.github.com/repos/kmaehashi/FastMeet,94595,FastMeet,The Most Simple Instant Messaging Ever,Visual Basic,08/25/2012 06:45:13,,0,11/25/2016 23:58:15,,0
552253,https://api.github.com/repos/theju/django-couchdb-utils,134268,django-couchdb-utils,CouchDB specific backends for Django,Python,06/12/2009 02:00:26,,0,11/25/2016 23:58:53,,0
552282,https://api.github.com/repos/tinico/evcms,616321,evcms,Áª¥ÂÂÆπÁÁ≥ªÁ,PHP,08/25/2012 03:21:47,,0,11/25/2016 23:58:58,,0
552318,https://api.github.com/repos/lkuczera/lift-blog,45633,lift-blog,Blogging app written in Scala with Lift webframework,JavaScript,03/07/2010 02:52:35,,0,11/25/2016 23:59:16,,0
552913,https://api.github.com/repos/pilot40/vph,617391,vph,VPH for Yak-40,Python,08/25/2012 08:32:28,,0,11/26/2016 00:01:21,,0
552934,https://api.github.com/repos/milimet/trygit,598356,trygit,,,08/25/2012 06:46:58,,0,11/26/2016 00:01:23,,0
553467,https://api.github.com/repos/e-stonia/kalendar,499021,kalendar,MFO old calendar fixes,PHP,03/20/2012 13:21:07,,0,11/26/2016 00:05:07,,0
553868,https://api.github.com/repos/mrklein/dotfiles,617809,dotfiles,,VimL,05/03/2014 15:08:11,,0,11/26/2016 00:07:46,,0
554087,https://api.github.com/repos/carr/discipline,100029,discipline,"Discipline is a tool to help you stop procrastinating by blocking distracting online content like Facebook, Twitter and other websites.",Ruby,08/25/2012 11:16:51,,0,11/26/2016 00:10:18,,0
554103,https://api.github.com/repos/lumence/Hibernate-Search-test1,617914,Hibernate-Search-test1,,,08/25/2012 10:01:08,,0,11/26/2016 00:10:20,,0
554736,https://api.github.com/repos/oshikryu/cooties,39282,cooties,Android app for EECS 441 (Winter 2012),Java,02/04/2012 16:32:25,,0,11/26/2016 00:12:49,,0
555368,https://api.github.com/repos/codepo8/crossdomain-ajax-with-jquery-and-yql,86529,crossdomain-ajax-with-jquery-and-yql,A demo of how to use YQL and the jQuery load() method to get to third party content in Ajax,JavaScript,01/10/2010 20:38:15,,0,11/26/2016 00:15:28,,0
555462,https://api.github.com/repos/m00natic/dot-emacs,309534,dot-emacs,My .emacs.d configuration.,Emacs Lisp,08/01/2009 12:36:14,,0,11/26/2016 00:15:55,,0
555639,https://api.github.com/repos/Sam152/Sams-CI-Days-Since-Application,33074,Sams-CI-Days-Since-Application,"A code igniter rewrite of the """"Sams-Days-Since-Script"""" repo.",PHP,08/25/2012 15:47:20,,0,11/26/2016 00:16:47,,0
556367,https://api.github.com/repos/fredsakr/eloqua-ruby-request,345779,eloqua-ruby-request,Eloqua Ruby Request,Ruby,08/25/2012 16:06:41,,0,11/26/2016 00:20:20,,0
556829,https://api.github.com/repos/sanojimaru/CakePjax,184583,CakePjax,,JavaScript,10/15/2011 18:11:22,,0,11/26/2016 00:25:13,,0
557394,https://api.github.com/repos/sfermoy/project_euler,410795,project_euler,,Python,03/05/2012 17:04:45,,0,11/26/2016 00:27:02,,0
557758,https://api.github.com/repos/wmmalith63/Login_page,308631,Login_page,help to create simple web site login,PHP,09/14/2011 20:17:59,,0,11/26/2016 00:28:11,,0
558913,https://api.github.com/repos/pyroven/django-pyroven,475354,django-pyroven,pyroven is a library which provides Cambridge University Raven integration for Django,Python,06/29/2012 11:39:59,,0,11/26/2016 00:35:37,,0
559658,https://api.github.com/repos/dhurley14/projectEuler,97625,projectEuler,,Java,06/28/2012 02:02:04,,0,11/26/2016 00:39:50,,0
560232,https://api.github.com/repos/n0r8/Custom-radio-checkbox,244911,Custom-radio-checkbox,jQuery custom radio checkbox plugin ,JavaScript,04/02/2012 19:42:04,,0,11/26/2016 00:43:02,,0
560273,https://api.github.com/repos/FeiAline/LoveFinder,621373,LoveFinder,A app written for Aline,Java,07/19/2012 14:00:17,,0,11/26/2016 00:43:59,,0
560345,https://api.github.com/repos/DeYi-Studio/d3y1,621407,d3y1,,,08/19/2012 14:44:23,,0,11/26/2016 00:44:16,,0
560834,https://api.github.com/repos/stathissideris/dali,68707,dali,"dali is a Clojure library for representing, exporting and manipulating the SVG graphics format.",Clojure,08/24/2012 22:55:15,,0,11/26/2016 00:47:07,,0
561282,https://api.github.com/repos/jhwilbert/typeSwarms,180554,typeSwarms,OpenFrameworks project using particles and typography.,C++,07/01/2011 16:44:24,,0,11/26/2016 00:49:08,,0
561438,https://api.github.com/repos/bytecowboy/SET,48475,SET,Social Engineering Toolkit,Python,02/04/2012 19:28:25,,0,11/26/2016 00:49:26,,0
562037,https://api.github.com/repos/Aconex/elasticflume,83819,elasticflume,Integration between Cloudera's Flume and ElasticSearch,Java,09/11/2010 23:22:11,,0,11/26/2016 00:50:58,,0
562760,https://api.github.com/repos/Landarzar/Carcassonne,620964,Carcassonne,Carcassonne f√ºr Studienzwecke implementiert,Java,08/27/2012 14:09:00,,0,11/26/2016 00:55:44,,0
563164,https://api.github.com/repos/mutse/mutse.github.com,622100,mutse.github.com,,HTML,11/10/2012 15:10:56,,0,11/26/2016 00:57:27,,0
563428,https://api.github.com/repos/thefunny42/Zeam-Setup,285630,Zeam-Setup,Project installation and management system.,Python,12/22/2009 09:04:31,,0,11/26/2016 00:59:21,,0
563866,https://api.github.com/repos/speg03/Programming-in-Haskell,623285,Programming-in-Haskell,Ç∞„©„≥„Ç∞»askellÅ∑¥Áø†¥¨Haskell,03/20/2012 06:27:41,,0,11/26/2016 01:02:20,,,0
564142,https://api.github.com/repos/Lincolnnus/hostel-checkin,274774,hostel-checkin,"Hotel checkin sytem for Asplan Services, SG",JavaScript,08/26/2012 06:09:50,,0,11/26/2016 01:03:41,,0
564985,https://api.github.com/repos/dragonbk91/LengKeng_Group__Student_Life_v1.0,623893,LengKeng_Group__Student_Life_v1.0,Student Life v1.0. Copy Right (c) 2012 LengKeng Group. All rights reserved.,Java,08/26/2012 10:58:40,,0,11/26/2016 01:06:40,,0
565263,https://api.github.com/repos/pld-linux/php-pear-HTML_Common2,35188,php-pear-HTML_Common2,%{_pearname} - abstract base class for HTML classes (PHP5 port of HTML_Common package),,07/14/2012 02:01:27,,0,11/26/2016 01:07:31,,0
565444,https://api.github.com/repos/carlos8f/s8f.org,1368,s8f.org,My personal website,CSS,12/31/2010 23:36:54,,0,11/26/2016 01:07:51,,0
565968,https://api.github.com/repos/Skoffer/Z-war,624374,Z-war,,JavaScript,08/26/2012 13:59:15,,0,11/26/2016 01:09:49,,0
566172,https://api.github.com/repos/rexxx81/rexxx_rep1,624471,rexxx_rep1,,Java,05/22/2012 19:38:13,,0,11/26/2016 01:10:14,,0
567259,https://api.github.com/repos/zhourongyu/zhourongyu.github.com,625042,zhourongyu.github.com,zhourongyu.github.com,HTML,08/26/2012 15:10:11,,0,11/26/2016 01:20:57,,0
567892,https://api.github.com/repos/webdetails/cst,21915,cst,Community Startup Tabs,CSS,10/25/2010 08:36:37,,0,11/26/2016 01:24:31,,0
568075,https://api.github.com/repos/MeeBlip/meeblip-circuits,412279,meeblip-circuits,MeeBlip Circuit Designs and Files,,12/05/2011 21:43:51,,0,11/26/2016 01:25:05,,0
568440,https://api.github.com/repos/pgherveou/r-demo,54816,r-demo,,JavaScript,08/26/2012 17:06:41,,0,11/26/2016 01:26:21,,0
569081,https://api.github.com/repos/rafaelsteil/jforum2,214611,jforum2,JForum 2.x series,Java,02/28/2010 22:09:13,,0,11/26/2016 01:29:46,,0
569420,https://api.github.com/repos/kwang-bsn/mytest,626255,mytest,,,08/26/2012 18:46:25,,0,11/26/2016 01:34:38,,0
569561,https://api.github.com/repos/kizu/slider,59948,slider,Just some slider,,08/27/2012 21:40:59,,0,11/26/2016 01:35:23,,0
570152,https://api.github.com/repos/ghostmansd/gnupython,79160,gnupython,GNUPython is set of modules which can make development of Python scripts easier.,Python,08/27/2012 23:55:16,,0,11/26/2016 01:37:12,,0
570260,https://api.github.com/repos/HenrikJoreteg/columnizer,18188,columnizer,A simple tool for printing text in nice columns in the terminal.,JavaScript,07/31/2012 18:01:42,,0,11/26/2016 01:38:03,,0
570527,https://api.github.com/repos/thepackett/TestWGen,252734,TestWGen,testing vanilla WGen,Java,08/26/2012 20:59:46,,0,11/26/2016 01:39:54,,0
570812,https://api.github.com/repos/paolodongilli/SASAbus,257431,SASAbus,"SASAbus is an Android application to consult the bus schedule of the cities of Bozen/Bolzano, Meran/Merano and Leifers/Laives (South Tyrol, Italy). SASAbus is Free Software under the GNU GPLv3 licence.",Java,07/19/2011 21:16:26,,0,11/26/2016 01:41:48,,0
570859,https://api.github.com/repos/Ramirez57/CLIShop,615583,CLIShop,CLIShop Bukkit Plugin,Java,08/26/2012 20:48:29,,0,11/26/2016 01:41:57,,0
571398,https://api.github.com/repos/brayann/Laravel-OAuth2,454765,Laravel-OAuth2,Laravel Auth using Facebook and OAuth2,PHP,08/26/2012 23:00:14,,0,11/26/2016 01:43:20,,0
572051,https://api.github.com/repos/jaredhanson/passport-google,6535,passport-google,Google (OpenID) authentication strategy for Passport and Node.js.,JavaScript,11/04/2011 02:03:03,,0,11/26/2016 01:46:09,,0
575376,https://api.github.com/repos/lickel/Dash.tmbundle,78052,Dash.tmbundle,TextMate Bundle to integrate with Dash,,08/28/2012 17:32:12,,0,11/26/2016 01:56:34,,0
576097,https://api.github.com/repos/shiki/xptemplate-snippets,88856,xptemplate-snippets,Snippets for XPTemplate,VimL,08/27/2012 09:07:31,,0,11/26/2016 01:58:08,,0
576890,https://api.github.com/repos/tnhh/maildir-indicator,630487,maildir-indicator,Fork of Chris Irwin and Brad Mont's maildir indicator applet,,05/01/2012 18:18:20,,0,11/26/2016 02:02:00,,0
577056,https://api.github.com/repos/jochenwierum/sshclient,211478,sshclient,A jsch based java-only ssh client,Java,08/28/2012 07:45:15,,0,11/26/2016 02:02:34,,0
577621,https://api.github.com/repos/pedromtavares/radio,230662,radio,My personal radio stream proxied by NodeJS,JavaScript,08/12/2011 06:46:10,,0,11/26/2016 02:05:39,,0
578513,https://api.github.com/repos/glensc/dokuwiki-plugin-poldek,35194,dokuwiki-plugin-poldek,dokuwiki plugin to query poldek repositories,PHP,07/13/2012 20:08:57,,0,11/26/2016 02:09:05,,0
579144,https://api.github.com/repos/KevinBatdorf/liquidslider,9151,liquidslider,A Responsive jQuery Content Slider,HTML,08/27/2012 12:35:06,,0,11/26/2016 02:11:09,,0
579251,https://api.github.com/repos/chomik/dotfiles,631861,dotfiles,,Lua,01/31/2012 13:46:19,,0,11/26/2016 02:12:16,,0
579547,https://api.github.com/repos/bulbul10/Bulbul_Repo,432392,Bulbul_Repo,It is a test repo,,08/28/2012 09:49:22,,0,11/26/2016 02:15:41,,0
580341,https://api.github.com/repos/Qyrus/graphpaper,295819,graphpaper,An experiment in server metric aggregation and graphing,Go,08/28/2012 14:25:12,,0,11/26/2016 02:21:04,,0
580711,https://api.github.com/repos/peterseverin/RMPlayer,632643,RMPlayer,Remote MPlayer. VLC HTTP interface implementation for MPlayer.,Ruby,10/27/2010 09:28:29,,0,11/26/2016 02:23:03,,0
581050,https://api.github.com/repos/acuteventures/CRM,632810,CRM,,PHP,08/28/2012 05:05:15,,0,11/26/2016 02:24:11,,0
581987,https://api.github.com/repos/purpur/purpur.github.com,633346,purpur.github.com,,JavaScript,03/27/2012 21:41:46,,0,11/26/2016 02:34:17,,0
582391,https://api.github.com/repos/jstn/Radarmatic,200523,Radarmatic,powering radarmatic.com,Objective-C,08/28/2012 15:32:54,,0,11/26/2016 02:38:24,,0
583610,https://api.github.com/repos/harisibrahimkv/tests,277048,tests,Repo in which I try out stuff.,Python,04/14/2012 13:43:24,,0,11/26/2016 02:50:51,,0
583932,https://api.github.com/repos/marcoscaceres/jsi18n,274222,jsi18n,,JavaScript,08/27/2012 16:05:43,,0,11/26/2016 02:51:35,,0
585789,https://api.github.com/repos/jenndox/Developer-Community-Customization,635331,Developer-Community-Customization,"The customization code used for the Get Satisfaction community for developers, getsatisfaction.com/devcommunity. This is shared to inspire you to do your own customizations",PHP,11/09/2011 23:22:08,,0,11/26/2016 02:55:44,,0
586775,https://api.github.com/repos/deepakmodak/onlinebookstore,606765,onlinebookstore,Java Servlet (J2EE) implementaion,Java,04/18/2009 11:32:37,,0,11/26/2016 02:59:02,,0
586862,https://api.github.com/repos/makevoid/eli,32402,eli,"Website for Elisabetta Porcinai (photographer, int.designer + cousin :D)",CSS,10/04/2011 19:54:36,,0,11/26/2016 02:59:13,,0
586880,https://api.github.com/repos/jwarnes/DPSCalc,635987,DPSCalc,DPS Calculator,C#,08/27/2012 19:40:43,,0,11/26/2016 02:59:14,,0
588056,https://api.github.com/repos/btoddb/flume-ng-bdbje-channel,125168,flume-ng-bdbje-channel,Flume NG BDB Java Edition Channel,Java,08/27/2012 17:17:19,,0,11/26/2016 03:02:15,,0
588117,https://api.github.com/repos/recalcitranta/try_git,636791,try_git,,,08/27/2012 21:29:44,,0,11/26/2016 03:02:26,,0
588163,https://api.github.com/repos/nerdtanke/nerdtanke,636829,nerdtanke,"Homepage of ""Die Nerdtanke"", a German podcast for nerd topics.",HTML,04/26/2011 18:55:31,,0,11/26/2016 03:02:35,,0
588364,https://api.github.com/repos/chetan/sewer,3135,sewer,"A high performance, reliable pixel server",Java,12/31/2011 04:35:08,,0,11/26/2016 03:04:18,,0
588844,https://api.github.com/repos/gillesmathurin/assogwada,143161,assogwada,Association directory,Ruby,05/07/2010 01:24:34,,0,11/26/2016 03:07:04,,0
589177,https://api.github.com/repos/willfults/elasticsearch,85257,elasticsearch,Baisc Elastic Search Demo,Ruby,08/27/2012 23:09:30,,0,11/26/2016 03:08:15,,0
589250,https://api.github.com/repos/chrslgn/starting_over,637412,starting_over,,Ruby,08/27/2012 23:12:54,,0,11/26/2016 03:08:23,,0
589731,https://api.github.com/repos/itod/parsekit-tmbundle,62696,parsekit-tmbundle,ParseKit TextMate Bundle.,,08/28/2012 00:09:28,,0,11/26/2016 03:11:30,,0
589836,https://api.github.com/repos/NomadGames/BlowDetectionManager,637781,BlowDetectionManager,A basic manager for detecting when a user blows into the iOS mic,Objective-C,06/29/2011 20:43:43,,0,11/26/2016 03:11:44,,0
590087,https://api.github.com/repos/UNCBrooke00/railsinstaller_demo,637931,railsinstaller_demo,Rails Installer Demo,Ruby,08/28/2012 00:22:29,,0,11/26/2016 03:13:03,,0
590888,https://api.github.com/repos/omccabe/greasemonkey-scripts,555795,greasemonkey-scripts,Random greasemonkey scripts I use,JavaScript,08/28/2012 03:03:08,,0,11/26/2016 03:17:04,,0
590890,https://api.github.com/repos/rosylilly/git-hook,28497,git-hook,git-hook is very eazy git's hook management tool.,Shell,07/29/2012 23:02:30,,0,11/26/2016 03:17:05,,0
591396,https://api.github.com/repos/Rayi/Kuaf,19003,Kuaf,Support you different solutions when you build a manager system.,,07/01/2012 17:13:24,,0,11/26/2016 03:20:37,,0
591505,https://api.github.com/repos/ya-breeze/Useful,611907,Useful,Some private useful things,Shell,08/28/2012 04:48:56,,0,11/26/2016 03:20:52,,0
591764,https://api.github.com/repos/edavis10/emacs-config,28238,emacs-config,"Hand customized emacs configuration based on the emacs-starter-kit.  Focused on Ruby, Rails, HTML, and Javascript editing.",Emacs Lisp,05/15/2010 15:01:38,,0,11/26/2016 03:21:12,,0
592359,https://api.github.com/repos/eddanger/Multi-Touch-Multi-User-Canvas,88079,Multi-Touch-Multi-User-Canvas,"Node.js, Socket.IO, Express, and a multi touch canvas!",JavaScript,03/11/2011 04:27:22,,0,11/26/2016 03:25:02,,0
592875,https://api.github.com/repos/Zutha/zutha-redis,639522,zutha-redis,Redis implementation of the Zutha API,Scala,08/28/2012 07:34:30,,0,11/26/2016 03:26:56,,0
593164,https://api.github.com/repos/rnts08/nfparser,474005,nfparser,in-house script to pull formatteddata out of nfcapd-files,Python,08/28/2012 07:56:57,,0,11/26/2016 03:28:01,,0
593272,https://api.github.com/repos/mrotondo/feeders,61378,feeders,"A toy artificial-life simulation, written for fun & practice in Haskell with Gloss visuals.",Haskell,08/24/2012 10:18:51,,0,11/26/2016 03:28:27,,0
593275,https://api.github.com/repos/davro/fabrication,130572,fabrication,Template engine based on the Document Object Model no placeholders!,PHP,11/06/2011 21:41:34,,0,11/26/2016 03:28:28,,0
593278,https://api.github.com/repos/testAccount935/try_git,639759,try_git,,,08/28/2012 08:13:19,,0,11/26/2016 03:28:28,,0
593345,https://api.github.com/repos/hawkbee/test,637784,test,test,C,05/16/2012 23:12:00,,0,11/26/2016 03:28:40,,0
593483,https://api.github.com/repos/remedix/PHP-Subtitle-Downloader,572605,PHP-Subtitle-Downloader,PHP Subtitle Downloader,PHP,06/26/2012 13:00:13,,0,11/26/2016 03:29:00,,0
593501,https://api.github.com/repos/silverkey/RANDOM,106943,RANDOM,random and not organized scripts,R,11/24/2011 17:28:59,,0,11/26/2016 03:29:02,,0
593966,https://api.github.com/repos/arjanblokzijl/reflecting,17039,reflecting,Trying Scala 2.10's reflection library,Scala,08/28/2012 10:44:47,,0,11/26/2016 03:29:55,,0
594262,https://api.github.com/repos/ella/ella-polls,149774,ella-polls,Polls/contests/quizes for Ella CMS,Python,01/31/2012 15:09:30,,0,11/26/2016 03:30:34,,0
594529,https://api.github.com/repos/tsrastafan/sample_app,640461,sample_app,Rails Test App,Ruby,12/10/2013 14:48:06,,0,11/26/2016 03:31:40,,0
595044,https://api.github.com/repos/orichi/haracms,590198,haracms,This is an example site with rails 3.2.8.,JavaScript,08/28/2012 10:29:54,,0,11/26/2016 03:33:08,,0
595634,https://api.github.com/repos/JorenSix/Tarsos,193179,Tarsos,Culture independent processing of MIR data,Java,03/04/2010 12:43:16,,0,11/26/2016 03:35:08,,0
595886,https://api.github.com/repos/status203/sicp,641281,sicp,,Clojure,08/23/2012 12:03:07,,0,11/26/2016 03:35:54,,0
597024,https://api.github.com/repos/cashmusic/Flower,30846,Flower,Flower is a JavaScript library designed to give musicians easy access to UI tools like image/video lightboxes and sound players. Built with MooTools and SoundManager 2. And computers.,JavaScript,11/10/2009 22:17:54,,0,11/26/2016 03:39:37,,0
597035,https://api.github.com/repos/smooks/unedifact,332721,unedifact,Smooks UN/EDIFACT Artifact Generation Sources,Java,12/28/2010 11:37:29,,0,11/26/2016 03:39:39,,0
597937,https://api.github.com/repos/kristiankristensen/erlchat,74776,erlchat,Erlchat is a simple chat server built using the Chicago Boss web framework.,JavaScript,12/10/2011 20:10:01,,0,11/26/2016 03:42:54,,0
598009,https://api.github.com/repos/dehy/FPStatusView,405102,FPStatusView,,Objective-C,07/19/2012 12:11:57,,0,11/26/2016 03:43:06,,0
598409,https://api.github.com/repos/TrinityCore/TC-Unused-Guid-Search,9270,TC-Unused-Guid-Search,A small tool to find gaps in TDB,C#,01/06/2012 01:11:48,,0,11/26/2016 03:43:52,,0
598613,https://api.github.com/repos/sam/servlet-hello-world,233103,servlet-hello-world,An example of a Servlet app you can run inside a container,Java,08/28/2012 13:43:35,,0,11/26/2016 03:44:07,,0
599323,https://api.github.com/repos/txtWeb/txtWeb_examples,601439,txtWeb_examples,This project has all the code for sample apps on txtWeb,Java,06/29/2011 07:55:48,,0,11/26/2016 03:45:43,,0
599394,https://api.github.com/repos/JoeKuan/Highstock_ExtJs_4,80138,Highstock_ExtJs_4,Highstock extension for ExtJs 4,JavaScript,02/21/2012 10:00:36,,0,11/26/2016 03:45:47,,0
599765,https://api.github.com/repos/nigelgbanks/islandora_metadata,198486,islandora_metadata,Provides classes and functions for abstracting metadata concepts. Abstracts classes of metadata based on schema's and file formats.,PHP,10/12/2011 20:31:07,,0,11/26/2016 03:46:35,,0
601214,https://api.github.com/repos/eatnumber1/bluez-pulse-loader,70994,bluez-pulse-loader,Loads a loopback module into pulseaudio when a bluetooth client connects.,Ruby,04/19/2012 17:01:24,,0,11/26/2016 03:50:57,,0
601482,https://api.github.com/repos/TinyCircuits/TinyCircuits-Tiny_Peripherals-LED_1206-ASL1002,638652,TinyCircuits-Tiny_Peripherals-LED_1206-ASL1002,"TinyCircuits Tiny Peripheral 1206 LED, Model ASL1002",Eagle,08/28/2012 16:57:00,,0,11/26/2016 03:51:42,,0
601565,https://api.github.com/repos/dresende/navajo,53422,navajo,NodeJS HTTP Server,JavaScript,06/23/2011 13:03:12,,0,11/26/2016 03:51:47,,0
601644,https://api.github.com/repos/speedquest/MDF1,97826,MDF1,Mobile Development Frameworks I Repo,Objective-C,08/28/2012 17:21:01,,0,11/26/2016 03:51:59,,0
601898,https://api.github.com/repos/Amadiro/raspberry-nas,136179,raspberry-nas,Various helper scripts and configuration files for a raspberry-pi based NAS.  See http://virvel.de/blog/index.php/raspberry-pi-nas/ for more details.,,08/29/2012 18:32:07,,0,11/26/2016 03:52:26,,0
602398,https://api.github.com/repos/tampakrap/example_project,87998,example_project,,Python,08/28/2012 17:46:07,,0,11/26/2016 03:54:01,,0
602940,https://api.github.com/repos/pravastech/IntelWebMap,622252,IntelWebMap,Intelectual Web Map,C#,08/26/2012 13:00:51,,0,11/26/2016 03:55:44,,0
603018,https://api.github.com/repos/pld-linux/NetworkManager-pptp,35188,NetworkManager-pptp,NetworkManager VPN integration for PPTP,,07/14/2012 07:34:55,,0,11/26/2016 03:56:02,,0
603479,https://api.github.com/repos/zohararad/jader-demo,290538,jader-demo,,Ruby,08/28/2012 19:17:41,,0,11/26/2016 03:56:52,,0
603763,https://api.github.com/repos/rocafuerte/felixrios,187472,felixrios,Felix personliga kth-sida,,08/24/2012 09:43:32,,0,11/26/2016 03:58:25,,0
604233,https://api.github.com/repos/goeh/weather-collector,77899,weather-collector,This Java program read data from a weather station (Davis Vantage Pro2) and store it in a SQL database,Java,08/28/2012 20:13:00,,0,11/26/2016 03:59:22,,0
604459,https://api.github.com/repos/Sylius/SyliusPluginsBundle,199582,SyliusPluginsBundle,Installable plugins bundle for Symfony2 applications.,PHP,09/05/2011 22:42:15,,0,11/26/2016 03:59:54,,0
604791,https://api.github.com/repos/objectlabs/dargparse,289280,dargparse,Declarative command-line argument parser for python,Python,03/18/2012 08:04:15,,0,11/26/2016 04:01:00,,0
605922,https://api.github.com/repos/hwyfour/node-chat,493805,node-chat,A simple n-user chat server based on Node.js,JavaScript,08/28/2012 23:35:27,,0,11/26/2016 04:03:03,,0
606107,https://api.github.com/repos/romeoh/applicationCache,155161,applicationCache,,JavaScript,08/28/2012 23:34:29,,0,11/26/2016 04:03:25,,0
607013,https://api.github.com/repos/vladalive/Nanoc-Template,20783,Nanoc-Template,Blank Nanoc3 site template with HAML/SASS and static assets,Ruby,04/14/2010 19:13:34,,0,11/26/2016 04:05:30,,0
607217,https://api.github.com/repos/jessex/jessex.github.com,338841,jessex.github.com,The source for my personal site,JavaScript,04/07/2012 15:21:56,,0,11/26/2016 04:05:49,,0
607240,https://api.github.com/repos/rpocklin/jruby-sinatra-heroku-skeleton,647860,jruby-sinatra-heroku-skeleton,Instant configuration for a quick-deploy to Heroku,Shell,03/23/2012 07:05:13,,0,11/26/2016 04:05:51,,0
